,movie_name,movie_rating,movie_director,user_comment
138,Sadak 2 (2020),1.1,Mahesh Bhatt,"When I saw the trailer I did not had any huge expectations from this film in the first place. But my god, this is one of the worst movie of 2020.

The director has used cliched 90's formula to make this movie. Plus the editing is so choppy that you'll cringe at it and still unfortunately the movie drags for too long. You'll be yawning half of the time.

Performance wise, everybody falls short; the script and the direction didn't have anything to offer to the actors in the first place.

My verdict is avoid this movie. Watch some meaningful cinema instead. Sadak 2 was a waste of time and mo"
139,Sadak 2 (2020),1.1,Mahesh Bhatt,"You won't like it. The end. As expected story was flat, no thriller no suspense, plain bore movie. Loved Sanjay, rest were just filling the sp"
140,Sadak 2 (2020),1.1,Mahesh Bhatt,Warning: Spoile
141,Sadak 2 (2020),1.1,Mahesh Bhatt,"A horrendous film with a poorly written & predictable plot. The lead casts and all the supporting actors have delivered pathetic performances. Awful music, shoddy screenplay, and terrible editing.

Direction 1/5 Acting 1.5/5 Editing 0.5/5 Story 1/5 Screenplay"
142,Sadak 2 (2020),1.1,Mahesh Bhatt,"The movie is sersly waste of time. No meaning no story line, trailer itself is the m"
143,Sadak 2 (2020),1.1,Mahesh Bhatt,"Whn I see people' s reaction towards trailor, I thought it's an anger against nepotism but after seeing this movie, I curse my self for not disliking the trailor. No story line, bogus music, extremely poor direction and monotous acting of Alia. Not worth even a single p"
144,Sadak 2 (2020),1.1,Mahesh Bhatt,It was just a terrible movie with overacting..................................
145,Sadak 2 (2020),1.1,Mahesh Bhatt,Warning: Spoile
146,Sadak 2 (2020),1.1,Mahesh Bhatt,"My god, I don't even know how many movies she did so far but still no improvement since Student of the Year. How disappointing, if her dad wasn't from the industry no one would have hire her for her lack of acting ski"
147,Sadak 2 (2020),1.1,Mahesh Bhatt,Do yourself a favor and avoid any movie produced / directed by Mahesh Bhatt. This movie is a waste of time and there is no script and poor direction that disappo
148,Sadak 2 (2020),1.1,Mahesh Bhatt,I can't give zero rating so I gave 1 rating otherwise this m
149,Sadak 2 (2020),1.1,Mahesh Bhatt,Pathetic movie. Wastage of time. Do not waste your time watching t
150,Sadak 2 (2020),1.1,Mahesh Bhatt,Poor acting of actress and baseless story Content of the movie is not good Poor Story Would not recommend to an
151,Sadak 2 (2020),1.1,Mahesh Bhatt,Worst movie ever. Don't waste time by watching pathetic mo
152,Sadak 2 (2020),1.1,Mahesh Bhatt,Only things that I love in this movie that is its song Other things is just li
153,Sadak 2 (2020),1.1,Mahesh Bhatt,"Loads of flaw..To start with a very bad story line and very poor screenplay. Even in 90's this would have bombed badly. Luckily for Bhatt brothers, this was released on an OTT platform. Imagine people wasting their time and money on this trash.

Alia tried her best, so did Sanjay Dutt. Not sure what Aditya is doing in this movie. Supporting cast can be seen struggling hard to put life to boring characters.

Editing is worst. If you look carefully you will understand. But then not sure of anyone should do that.

A trash by a man who once used to make master pieces.

RIP Sada"
154,Sadak 2 (2020),1.1,Mahesh Bhatt,"I will regret my whole life for wasting my time to watch this movie. Third class acting , third class movie , third class st"
155,Sadak 2 (2020),1.1,Mahesh Bhatt,"I have joined hot star.

Whole money is wasted..

Only 1 star for Sanjay "
156,Sadak 2 (2020),1.1,Mahesh Bhatt,Story less..... full to Disgusting Film. Nothing New in script. Whole characters are doing overactin
157,Sadak 2 (2020),1.1,Mahesh Bhatt,"Pathetic acting,super slow ,,same old peddling lies and spreading a narrative ,all in all its a disaster of epic proporti"
158,Sadak 2 (2020),1.1,Mahesh Bhatt,"A Spiritless road trip..that is a complete waste of time, dull and outdated..nothing will create your interest in the movie be it Screenplay, Characterization even Cinematography , will go down as a f"
159,Sadak 2 (2020),1.1,Mahesh Bhatt,"The Movie's story was OK means moderate not so bad not so good. But i chose to rate it 1 because of all the acting of Alia Bhatt means her face was like every scene she was expressing the same. So, I just hate the movie because of Alia Bhatt and Mahesh Bhatt. The reason Why I hate Mahesh Bhatt, Every one kn"
160,Sadak 2 (2020),1.1,Mahesh Bhatt,"Very Slow paced, boring movie. Not upto the mark. I hope there should be an option for 0 "
161,Sadak 2 (2020),1.1,Mahesh Bhatt,Absolute sadak chaap movie what a waste of talent like sanjay dutt and aliya b
162,Sadak 2 (2020),1.1,Mahesh Bhatt,The best part of this movie is it can make you sleep. This is helpful for those taking tablets and suffering from insomnia. Thanks to Bhatt family for making us sleep especially in this pandemic environm
163,Sadak 2 (2020),1.1,Mahesh Bhatt,People may be giving negative rating due to Bhatt company but even in real there could be nothing bad than t
164,Sadak 2 (2020),1.1,Mahesh Bhatt,"Very boring from word go, nothing too exciting to talk about. If given a chance would have rate"
165,Sadak 2 (2020),1.1,Mahesh Bhatt,This will be one of the worst rated movies of bollywood ever m
166,Sadak 2 (2020),1.1,Mahesh Bhatt,I don't know why they even thought to make the second part after years path
167,Sadak 2 (2020),1.1,Mahesh Bhatt,Worst movie ever!!! Do not watch.. I repeat do not w
168,Sadak 2 (2020),1.1,Mahesh Bhatt,You will kill yourself if you watch this movie. senseless and very depressing mo
169,Sadak 2 (2020),1.1,Mahesh Bhatt,"What ..does this seriously qualify to be called a movie...no story at all...acting is so so poor my god..what has happened..The dialogues are totally out of sync. There are no words to describe this abhorant piece of work..Direction is poor,sometimes the camera shots seems to be taken by some cheap p"
170,Sadak 2 (2020),1.1,Mahesh Bhatt,"Worst movie. I wanted to give 0 rating.

Waste of time and da"
171,Sadak 2 (2020),1.1,Mahesh Bhatt,"Cant be able to complete even half hr of the movie , dont waste your time in this. watch any other movie or se"
172,Sadak 2 (2020),1.1,Mahesh Bhatt,Pathetic.. Disgusting.. It's unbearable.. Wrost acting wrost direc
173,Sadak 2 (2020),1.1,Mahesh Bhatt,"Pathetic, boring and a very bad script. Just get any stupid script, name it the sequel of a hit movie, get some known star kids and just sell the movie. Honest movie making has been lost in bollywood "
174,Sadak 2 (2020),1.1,Mahesh Bhatt,Very boring story . Bad acting. Really not worth to spend ti
175,Sadak 2 (2020),1.1,Mahesh Bhatt,Initially this movie runs good but after few minutes movie is bor
176,Sadak 2 (2020),1.1,Mahesh Bhatt,Worst movie ever. Do not waste your time. Very poor acting. Very poor st
177,Sadak 2 (2020),1.1,Mahesh Bhatt,"Worst movie ever made... Oh god no Acting, no skills, no direction, nothing never Watch this crap... It should not be called a m"
178,Sadak 2 (2020),1.1,Mahesh Bhatt,This is the epitome of boring and pathetic movies. Its better to spend your time or rather sleep than watching this movie. give it a s
179,Sadak 2 (2020),1.1,Mahesh Bhatt,Nothing worthwhile and a huge waste of time. Sanjay Dutt is ok but apart from that nothing works for the movie. Shoddy story and terrible performances mark the entire m
180,Sadak 2 (2020),1.1,Mahesh Bhatt,It disappointed me. Whole story is lame and poor act
181,Sadak 2 (2020),1.1,Mahesh Bhatt,Probably the worst direction Same storyline Nothing new Over acting everyone expect sanju baba Please don't watch please please pl
182,Sadak 2 (2020),1.1,Mahesh Bhatt,"Such a terrible storyline and acting as also quite sub-par, why are you making such mo"
183,Sadak 2 (2020),1.1,Mahesh Bhatt,"Cheap movie and cheap acting, Don't waste your time is a useless mo"
184,Sadak 2 (2020),1.1,Mahesh Bhatt,Not good enough......... ..... So watch at ur own risk 
185,Sadak 2 (2020),1.1,Mahesh Bhatt,"Such a boring movie.... I don't know how people will tolerate it.. I left watching it midway, can't torture mys"
186,Sadak 2 (2020),1.1,Mahesh Bhatt,Flop movie and this movie is not good to see. dont waste time watching t
187,Sadak 2 (2020),1.1,Mahesh Bhatt,"Very pathetic story line , you will get severe headache while watching this movie , if you don't want to be tortured then never think to watch this mov"
188,Sadak 2 (2020),1.1,Mahesh Bhatt,Don't bother watching this movie. Poor acting and rubbish p
189,Sadak 2 (2020),1.1,Mahesh Bhatt,As previous MB production movies.. it is really not worth to watch.. very po
190,Sadak 2 (2020),1.1,Mahesh Bhatt,Couldn't like anything about this movie. Why do we have such less options to watch. Boring Bollywood. Gave one s
191,Sadak 2 (2020),1.1,Mahesh Bhatt,"Dear Users, I am going to tell you the genuine review, irrespective of circumstances going on. 1. This movie unable to catch viewer attention. 2. Week Story, ill-logical movie and Poor acting skills by actors. 3. Good singers are missing from this movie. 4. This is not family movie. There are lots of kissing movements in movie.

Thanks. Save you time and B"
192,Sadak 2 (2020),1.1,Mahesh Bhatt,"Leaving controversy a side, this film is actually not upto the mark. Looking at the highly decorated casts, story is just aver"
193,Sadak 2 (2020),1.1,Mahesh Bhatt,Only good thing about this movie is music and Sanjay's ac
194,Sadak 2 (2020),1.1,Mahesh Bhatt,"Only sanjay dutt has done justice to the role, the one star is for his acting. They haven't use the potential of alia bhatt. Direction was really poor, the dark insight can make you blind. It's like you are running out of scr"
195,Sadak 2 (2020),1.1,Mahesh Bhatt,I thought to give it a try despite all the controversy. But the film lacks in story department despite having a star c
196,Sadak 2 (2020),1.1,Mahesh Bhatt,"Sadak was such a beautiful movie. Sadak 2 could have surpassed it, it had potential but was average at best. Sanjay Dutt was the highlight. I really wanted to like the music, it wasn't captivating enough though. I'd say watch the OG Sadak twice instead of tolerating t"
197,Sadak 2 (2020),1.1,Mahesh Bhatt,The film is so bad that it doesn't even deserve 1 
198,Sadak 2 (2020),1.1,Mahesh Bhatt,Sadak 2 is totaly waste of time movie only Sanjay datt acting is mind blowing I love it Sanjay dutt acting other wise u dont watch sadak2 than also 
199,Sadak 2 (2020),1.1,Mahesh Bhatt,Very bad script and direction.the movie is very boring.the casts in the movie are bo
200,Race 3 (2018),1.9,Remo D'Souza (as Remo),"Even the mountain dew ad had better graphics than this piece of junk! On a scale of 1 to 10, it'll be 0!"
201,Race 3 (2018),1.9,Remo D'Souza (as Remo),The Movie is absolute trash..only idiot salman khan fans will rate it above 5.
